Part Number,Customer,Sales forecast,date
EEFSX0E331EY,PICS/WAT,0.0,2025-08-01
EEFSX0E331EY,PSA/FOX,0.0,2025-08-01
EEFSX0E331EY,PSIZ/JM,0.0,2025-08-01
EEFSX0E331EY,PSIZ/JM3,17500.0,2025-08-01
EEFSX0E331EY,PSIZ/LSI,0.0,2025-08-01
EEFSX0E331EY,PSIZ/SIN,17500.0,2025-08-01
EEFSX0E331EY,PSIZ/SU2,35000.0,2025-08-01
EEFSX0E331EY,PSIZ/WAT,0.0,2025-08-01
EEFSX0E331EY,PST/ACE,0.0,2025-08-01
EEFSX0E331EY,PST/CHTT,0.0,2025-08-01
EEFSX0E331EY,PST/COMP,3200000.0,2025-08-01
EEFSX0E331EY,PST/FOX,70000.0,2025-08-01
EEFSX0E331EY,PST/PODA,0.0,2025-08-01
EEFSX0E331EY,PST/QUAC,900000.0,2025-08-01
EEFSX0E331EY,PICS/KLT,350000.0,2025-09-01
EEFSX0E331EY,PICS/WAT,0.0,2025-09-01
EEFSX0E331EY,PSA/FOX,0.0,2025-09-01
EEFSX0E331EY,PSIZ/JM,0.0,2025-09-01
EEFSX0E331EY,PSIZ/JM3,17500.0,2025-09-01
EEFSX0E331EY,PSIZ/LSI,0.0,2025-09-01
EEFSX0E331EY,PSIZ/SIN,17500.0,2025-09-01
EEFSX0E331EY,PSIZ/SU2,35000.0,2025-09-01
EEFSX0E331EY,PSIZ/WAT,0.0,2025-09-01
EEFSX0E331EY,PST/ACE,0.0,2025-09-01
EEFSX0E331EY,PST/CHTT,0.0,2025-09-01
EEFSX0E331EY,PST/COMP,3000000.0,2025-09-01
EEFSX0E331EY,PST/FOX,70000.0,2025-09-01
EEFSX0E331EY,PST/PODA,0.0,2025-09-01
EEFSX0E331EY,PST/QUAC,1000000.0,2025-09-01
EEFSX0E331R,PST/QUAC,0.0,2025-03-01
EEFSX0E331R,PST/QUAC,30000.0,2025-04-01
EEFSX0E331R,PST/QUAC,20000.0,2025-05-01
EEFSX0E331R,PST/QUAC,0.0,2025-06-01
EEFSX0E331R,PST/QUAC,30000.0,2025-07-01
EEFSX0E331R,PST/QUAC,20000.0,2025-08-01
EEFSX0E331R,PST/QUAC,0.0,2025-09-01
EEFSX0E331XE,PICS/AR,3500.0,2025-03-01
EEFSX0E331XE,PICS/ARR,0.0,2025-03-01
EEFSX0E331XE,PICS/FEI,0.0,2025-03-01
EEFSX0E331XE,PICS/KLT,0.0,2025-03-01
EEFSX0E331XE,PSA/CISC,0.0,2025-03-01
EEFSX0E331XE,PSA/SAD,0.0,2025-03-01
EEFSX0E331XE,PSA/SCI,0.0,2025-03-01
EEFSX0E331XE,PSI/AVNF,0.0,2025-03-01
EEFSX0E331XE,PSI/ECHO,70000.0,2025-03-01
EEFSX0E331XE,PSI/IMAC,3500.0,2025-03-01
EEFSX0E331XE,PSI/JAB3,0.0,2025-03-01
EEFSX0E331XE,PSI/JABI,0.0,2025-03-01
EEFSX0E331XE,PSI/JNSN,0.0,2025-03-01
EEFSX0E331XE,PSIZ/SU2,0.0,2025-03-01
EEFSX0E331XE,PSIZ/WAT,0.0,2025-03-01
EEFSX0E331XE,PST/FOX,0.0,2025-03-01
EEFSX0E331XE,PST/FOXC,0.0,2025-03-01
EEFSX0E331XE,PST/PEGA,0.0,2025-03-01
EEFSX0E331XE,PST/PODA,63000.0,2025-03-01
EEFSX0E331XE,PST/QUAC,0.0,2025-03-01
EEFSX0E331XE,PICS/AR,0.0,2025-04-01
EEFSX0E331XE,PICS/ARR,0.0,2025-04-01
EEFSX0E331XE,PICS/FEI,0.0,2025-04-01
EEFSX0E331XE,PICS/KLT,0.0,2025-04-01
EEFSX0E331XE,PSA/CISC,0.0,2025-04-01
EEFSX0E331XE,PSA/SAD,0.0,2025-04-01
EEFSX0E331XE,PSA/SCI,0.0,2025-04-01
EEFSX0E331XE,PSI/AVNF,0.0,2025-04-01
EEFSX0E331XE,PSI/ECHO,7000.0,2025-04-01
EEFSX0E331XE,PSI/IMAC,14000.0,2025-04-01
EEFSX0E331XE,PSI/JAB3,0.0,2025-04-01
EEFSX0E331XE,PSI/JABI,0.0,2025-04-01
EEFSX0E331XE,PSI/JNSN,0.0,2025-04-01
EEFSX0E331XE,PSIZ/SU2,0.0,2025-04-01
EEFSX0E331XE,PSIZ/WAT,0.0,2025-04-01
EEFSX0E331XE,PST/FOX,0.0,2025-04-01
EEFSX0E331XE,PST/FOXC,77000.0,2025-04-01
EEFSX0E331XE,PST/PEGA,0.0,2025-04-01
EEFSX0E331XE,PST/PODA,125000.0,2025-04-01
EEFSX0E331XE,PST/QUAC,17500.0,2025-04-01
EEFSX0E331XE,PICS/AR,3500.0,2025-05-01
EEFSX0E331XE,PICS/ARR,0.0,2025-05-01
EEFSX0E331XE,PICS/FEI,0.0,2025-05-01
EEFSX0E331XE,PICS/KLT,0.0,2025-05-01
EEFSX0E331XE,PSA/CISC,0.0,2025-05-01
EEFSX0E331XE,PSA/SAD,7000.0,2025-05-01
EEFSX0E331XE,PSA/SCI,0.0,2025-05-01
EEFSX0E331XE,PSI/AVNF,0.0,2025-05-01
EEFSX0E331XE,PSI/ECHO,14000.0,2025-05-01
EEFSX0E331XE,PSI/IMAC,3500.0,2025-05-01
EEFSX0E331XE,PSI/JAB3,0.0,2025-05-01
EEFSX0E331XE,PSI/JABI,0.0,2025-05-01
EEFSX0E331XE,PSI/JNSN,0.0,2025-05-01
EEFSX0E331XE,PSIZ/SU2,0.0,2025-05-01
EEFSX0E331XE,PSIZ/WAT,0.0,2025-05-01
EEFSX0E331XE,PST/FOX,0.0,2025-05-01
EEFSX0E331XE,PST/FOXC,0.0,2025-05-01
EEFSX0E331XE,PST/PEGA,0.0,2025-05-01
EEFSX0E331XE,PST/PODA,200000.0,2025-05-01
EEFSX0E331XE,PST/QUAC,14000.0,2025-05-01
EEFSX0E331XE,PICS/AR,0.0,2025-06-01
EEFSX0E331XE,PICS/ARR,0.0,2025-06-01
EEFSX0E331XE,PICS/FEI,0.0,2025-06-01
EEFSX0E331XE,PICS/KLT,0.0,2025-06-01
EEFSX0E331XE,PSA/CISC,0.0,2025-06-01
EEFSX0E331XE,PSA/SAD,7000.0,2025-06-01
EEFSX0E331XE,PSA/SCI,0.0,2025-06-01
EEFSX0E331XE,PSI/AVNF,0.0,2025-06-01
EEFSX0E331XE,PSI/ECHO,14000.0,2025-06-01
EEFSX0E331XE,PSI/IMAC,17500.0,2025-06-01
EEFSX0E331XE,PSI/JAB3,0.0,2025-06-01
EEFSX0E331XE,PSI/JABI,0.0,2025-06-01
EEFSX0E331XE,PSI/JNSN,0.0,2025-06-01
EEFSX0E331XE,PSIZ/SU2,0.0,2025-06-01
EEFSX0E331XE,PSIZ/WAT,0.0,2025-06-01
EEFSX0E331XE,PST/FOX,3500.0,2025-06-01
EEFSX0E331XE,PST/FOXC,0.0,2025-06-01
EEFSX0E331XE,PST/PEGA,0.0,2025-06-01
EEFSX0E331XE,PST/PODA,105000.0,2025-06-01
EEFSX0E331XE,PST/QUAC,14000.0,2025-06-01
EEFSX0E331XE,PICS/AR,0.0,2025-07-01
EEFSX0E331XE,PICS/ARR,0.0,2025-07-01
EEFSX0E331XE,PICS/FEI,0.0,2025-07-01
EEFSX0E331XE,PICS/KLT,0.0,2025-07-01
EEFSX0E331XE,PSA/CISC,0.0,2025-07-01
EEFSX0E331XE,PSA/SAD,3500.0,2025-07-01
EEFSX0E331XE,PSA/SCI,0.0,2025-07-01
EEFSX0E331XE,PSI/AVNF,0.0,2025-07-01
EEFSX0E331XE,PSI/ECHO,14000.0,2025-07-01
EEFSX0E331XE,PSI/IMAC,14000.0,2025-07-01
EEFSX0E331XE,PSI/JAB3,0.0,2025-07-01
EEFSX0E331XE,PSI/JABI,0.0,2025-07-01
EEFSX0E331XE,PSI/JNSN,0.0,2025-07-01
EEFSX0E331XE,PSIZ/SU2,0.0,2025-07-01
EEFSX0E331XE,PSIZ/WAT,0.0,2025-07-01
EEFSX0E331XE,PST/FOX,0.0,2025-07-01
EEFSX0E331XE,PST/FOXC,77000.0,2025-07-01
EEFSX0E331XE,PST/PEGA,0.0,2025-07-01
EEFSX0E331XE,PST/PODA,125000.0,2025-07-01
EEFSX0E331XE,PST/QUAC,17500.0,2025-07-01
EEFSX0E331XE,PICS/AR,0.0,2025-08-01
EEFSX0E331XE,PICS/ARR,0.0,2025-08-01
EEFSX0E331XE,PICS/FEI,0.0,2025-08-01
EEFSX0E331XE,PICS/KLT,0.0,2025-08-01
EEFSX0E331XE,PSA/CISC,0.0,2025-08-01
EEFSX0E331XE,PSA/SAD,3500.0,2025-08-01
EEFSX0E331XE,PSA/SCI,0.0,2025-08-01
EEFSX0E331XE,PSI/AVNF,0.0,2025-08-01
EEFSX0E331XE,PSI/ECHO,14000.0,2025-08-01
EEFSX0E331XE,PSI/IMAC,10500.0,2025-08-01
EEFSX0E331XE,PSI/JAB3,0.0,2025-08-01
EEFSX0E331XE,PSI/JABI,0.0,2025-08-01
EEFSX0E331XE,PSI/JNSN,0.0,2025-08-01
EEFSX0E331XE,PSIZ/SU2,0.0,2025-08-01
EEFSX0E331XE,PSIZ/WAT,0.0,2025-08-01
EEFSX0E331XE,PST/FOX,0.0,2025-08-01
EEFSX0E331XE,PST/FOXC,0.0,2025-08-01
EEFSX0E331XE,PST/PEGA,0.0,2025-08-01
EEFSX0E331XE,PST/PODA,200000.0,2025-08-01
EEFSX0E331XE,PST/QUAC,14000.0,2025-08-01
EEFSX0E331XE,PICS/AR,0.0,2025-09-01
EEFSX0E331XE,PICS/ARR,0.0,2025-09-01
EEFSX0E331XE,PICS/FEI,0.0,2025-09-01
EEFSX0E331XE,PICS/KLT,0.0,2025-09-01
EEFSX0E331XE,PSA/CISC,0.0,2025-09-01
EEFSX0E331XE,PSA/SAD,3500.0,2025-09-01
EEFSX0E331XE,PSA/SCI,0.0,2025-09-01
EEFSX0E331XE,PSI/AVNF,378000.0,2025-09-01
EEFSX0E331XE,PSI/ECHO,14000.0,2025-09-01
EEFSX0E331XE,PSI/IMAC,0.0,2025-09-01
EEFSX0E331XE,PSI/JAB3,0.0,2025-09-01
EEFSX0E331XE,PSI/JABI,0.0,2025-09-01
EEFSX0E331XE,PSI/JNSN,0.0,2025-09-01
EEFSX0E331XE,PSIZ/SU2,0.0,2025-09-01
EEFSX0E331XE,PSIZ/WAT,0.0,2025-09-01
EEFSX0E331XE,PST/FOX,3500.0,2025-09-01
EEFSX0E331XE,PST/FOXC,0.0,2025-09-01
EEFSX0E331XE,PST/PEGA,0.0,2025-09-01
EEFSX0E331XE,PST/PODA,105000.0,2025-09-01
EEFSX0E331XE,PST/QUAC,14000.0,2025-09-01
EEFSX0E471E4,AVN/CLB1,0.0,2025-03-01
EEFSX0E471E4,AVN/CLED,273000.0,2025-03-01
EEFSX0E471E4,AVN/ELM,0.0,2025-03-01
EEFSX0E471E4,AVN/FAB,0.0,2025-03-01
EEFSX0E471E4,BRIS1,0.0,2025-03-01
EEFSX0E471E4,PANA/FLE,0.0,2025-03-01
EEFSX0E471E4,PICS/ARR,3500.0,2025-03-01
EEFSX0E471E4,PICS/AUS,0.0,2025-03-01
EEFSX0E471E4,PICS/KLT,210000.0,2025-03-01
EEFSX0E471E4,PICS/KTC,0.0,2025-03-01
EEFSX0E471E4,PICS/LIA,0.0,2025-03-01
EEFSX0E471E4,PICS/SIN,140000.0,2025-03-01
EEFSX0E471E4,PICS/WA2,0.0,2025-03-01
EEFSX0E471E4,PICS/WAI,0.0,2025-03-01
EEFSX0E471E4,PICS/WAT,45500.0,2025-03-01
EEFSX0E471E4,PIHK/AVF,0.0,2025-03-01
EEFSX0E471E4,PIHK/CIS,581000.0,2025-03-01
EEFSX0E471E4,PSA/CISC,133000.0,2025-03-01
EEFSX0E471E4,PSA/FLE,0.0,2025-03-01
EEFSX0E471E4,PSA/FLET,0.0,2025-03-01
EEFSX0E471E4,PSA/HEWL,0.0,2025-03-01
EEFSX0E471E4,PSA/SAD,182000.0,2025-03-01
EEFSX0E471E4,PSI/AVNF,136500.0,2025-03-01
EEFSX0E471E4,PSI/FLEX,0.0,2025-03-01
EEFSX0E471E4,PSI/GAO,21000.0,2025-03-01
EEFSX0E471E4,PSI/IMAC,0.0,2025-03-01
EEFSX0E471E4,PSI/JAB2,0.0,2025-03-01
EEFSX0E471E4,PSI/JAB3,0.0,2025-03-01
EEFSX0E471E4,PSIZ/JM,0.0,2025-03-01
EEFSX0E471E4,PSIZ/LSI,0.0,2025-03-01
EEFSX0E471E4,PSIZ/SIN,0.0,2025-03-01
EEFSX0E471E4,PSIZ/SU2,210000.0,2025-03-01
EEFSX0E471E4,PSIZ/TEB,105000.0,2025-03-01
EEFSX0E471E4,PSIZ/XFU,735000.0,2025-03-01
EEFSX0E471E4,PSIZ/ZTC,329000.0,2025-03-01
EEFSX0E471E4,PST/ACE,4700000.0,2025-03-01
EEFSX0E471E4,PST/FOX,1180000.0,2025-03-01
EEFSX0E471E4,PST/FOXC,910000.0,2025-03-01
EEFSX0E471E4,PST/IECS,0.0,2025-03-01
EEFSX0E471E4,PST/OS,0.0,2025-03-01
EEFSX0E471E4,PST/PEGA,21000.0,2025-03-01
EEFSX0E471E4,PST/QUAC,0.0,2025-03-01
EEFSX0E471E4,AVN/CLB1,0.0,2025-04-01
EEFSX0E471E4,AVN/CLED,280000.0,2025-04-01
EEFSX0E471E4,AVN/ELM,0.0,2025-04-01
EEFSX0E471E4,AVN/FAB,231000.0,2025-04-01
EEFSX0E471E4,PANA/FLE,0.0,2025-04-01
EEFSX0E471E4,PICS/ARR,0.0,2025-04-01
EEFSX0E471E4,PICS/AUS,0.0,2025-04-01
EEFSX0E471E4,PICS/KLT,210000.0,2025-04-01
EEFSX0E471E4,PICS/KTC,0.0,2025-04-01
EEFSX0E471E4,PICS/LIA,0.0,2025-04-01
EEFSX0E471E4,PICS/SIN,105000.0,2025-04-01
EEFSX0E471E4,PICS/WA2,0.0,2025-04-01
EEFSX0E471E4,PICS/WAI,105000.0,2025-04-01
EEFSX0E471E4,PICS/WAT,17500.0,2025-04-01
EEFSX0E471E4,PIHK/AVF,0.0,2025-04-01
EEFSX0E471E4,PIHK/CIS,0.0,2025-04-01
EEFSX0E471E4,PSA/CISC,101500.0,2025-04-01
EEFSX0E471E4,PSA/FLE,0.0,2025-04-01
EEFSX0E471E4,PSA/FLET,0.0,2025-04-01
EEFSX0E471E4,PSA/HEWL,0.0,2025-04-01
EEFSX0E471E4,PSA/SAD,0.0,2025-04-01
EEFSX0E471E4,PSI/AVNF,500500.0,2025-04-01
EEFSX0E471E4,PSI/FLEX,0.0,2025-04-01
EEFSX0E471E4,PSI/GAO,21000.0,2025-04-01
EEFSX0E471E4,PSI/IMAC,0.0,2025-04-01
EEFSX0E471E4,PSI/JAB2,0.0,2025-04-01
EEFSX0E471E4,PSI/JAB3,0.0,2025-04-01
EEFSX0E471E4,PSIZ/JM,0.0,2025-04-01
EEFSX0E471E4,PSIZ/LSI,0.0,2025-04-01
EEFSX0E471E4,PSIZ/SIN,0.0,2025-04-01
EEFSX0E471E4,PSIZ/SU2,350000.0,2025-04-01
EEFSX0E471E4,PSIZ/TEB,150500.0,2025-04-01
EEFSX0E471E4,PSIZ/XFU,105000.0,2025-04-01
EEFSX0E471E4,PSIZ/ZTC,430500.0,2025-04-01
EEFSX0E471E4,PST/ACE,8670000.0,2025-04-01
EEFSX0E471E4,PST/FOX,1890000.0,2025-04-01
EEFSX0E471E4,PST/FOXC,1400000.0,2025-04-01
EEFSX0E471E4,PST/IECS,0.0,2025-04-01
EEFSX0E471E4,PST/OS,0.0,2025-04-01
EEFSX0E471E4,PST/PEGA,0.0,2025-04-01
EEFSX0E471E4,PST/QUAC,0.0,2025-04-01
EEFSX0E471E4,AVN/CLB1,7000.0,2025-05-01
EEFSX0E471E4,AVN/CLED,234500.0,2025-05-01
EEFSX0E471E4,AVN/ELM,35000.0,2025-05-01
EEFSX0E471E4,AVN/FAB,3346000.0,2025-05-01
EEFSX0E471E4,PANA/FLE,0.0,2025-05-01
EEFSX0E471E4,PICS/ARR,0.0,2025-05-01
EEFSX0E471E4,PICS/AUS,0.0,2025-05-01
EEFSX0E471E4,PICS/KLT,210000.0,2025-05-01
EEFSX0E471E4,PICS/KTC,0.0,2025-05-01
EEFSX0E471E4,PICS/LIA,150500.0,2025-05-01
EEFSX0E471E4,PICS/SIN,140000.0,2025-05-01
EEFSX0E471E4,PICS/WA2,0.0,2025-05-01
EEFSX0E471E4,PICS/WAI,0.0,2025-05-01
EEFSX0E471E4,PICS/WAT,17500.0,2025-05-01
EEFSX0E471E4,PIHK/AVF,0.0,2025-05-01
EEFSX0E471E4,PIHK/CIS,0.0,2025-05-01
EEFSX0E471E4,PSA/CISC,350000.0,2025-05-01
EEFSX0E471E4,PSA/FLE,0.0,2025-05-01
EEFSX0E471E4,PSA/FLET,0.0,2025-05-01
EEFSX0E471E4,PSA/HEWL,0.0,2025-05-01
EEFSX0E471E4,PSA/SAD,0.0,2025-05-01
EEFSX0E471E4,PSI/AVNF,350000.0,2025-05-01
EEFSX0E471E4,PSI/FLEX,0.0,2025-05-01
EEFSX0E471E4,PSI/GAO,10500.0,2025-05-01
EEFSX0E471E4,PSI/IMAC,0.0,2025-05-01
EEFSX0E471E4,PSI/JAB2,0.0,2025-05-01
EEFSX0E471E4,PSI/JAB3,0.0,2025-05-01
EEFSX0E471E4,PSIZ/JM,0.0,2025-05-01
EEFSX0E471E4,PSIZ/LSI,0.0,2025-05-01
EEFSX0E471E4,PSIZ/SIN,0.0,2025-05-01
EEFSX0E471E4,PSIZ/SU2,280000.0,2025-05-01
EEFSX0E471E4,PSIZ/TEB,150500.0,2025-05-01
EEFSX0E471E4,PSIZ/XFU,105000.0,2025-05-01
EEFSX0E471E4,PSIZ/ZTC,430500.0,2025-05-01
EEFSX0E471E4,PST/ACE,5750000.0,2025-05-01
EEFSX0E471E4,PST/FOX,500000.0,2025-05-01
EEFSX0E471E4,PST/FOXC,1400000.0,2025-05-01
EEFSX0E471E4,PST/IECS,0.0,2025-05-01
EEFSX0E471E4,PST/OS,0.0,2025-05-01
EEFSX0E471E4,PST/PEGA,0.0,2025-05-01
EEFSX0E471E4,PST/QUAC,1300000.0,2025-05-01
EEFSX0E471E4,AVN/CLB1,7000.0,2025-06-01
EEFSX0E471E4,AVN/CLED,320000.0,2025-06-01
EEFSX0E471E4,AVN/ELM,35000.0,2025-06-01
EEFSX0E471E4,AVN/FAB,3363500.0,2025-06-01
EEFSX0E471E4,PANA/FLE,0.0,2025-06-01
EEFSX0E471E4,PICS/ARR,0.0,2025-06-01
EEFSX0E471E4,PICS/AUS,0.0,2025-06-01
EEFSX0E471E4,PICS/KLT,210000.0,2025-06-01
EEFSX0E471E4,PICS/KTC,0.0,2025-06-01
EEFSX0E471E4,PICS/LIA,203000.0,2025-06-01
EEFSX0E471E4,PICS/SIN,140000.0,2025-06-01
EEFSX0E471E4,PICS/WA2,0.0,2025-06-01
EEFSX0E471E4,PICS/WAI,0.0,2025-06-01
EEFSX0E471E4,PICS/WAT,10500.0,2025-06-01
EEFSX0E471E4,PIHK/AVF,0.0,2025-06-01
EEFSX0E471E4,PIHK/CIS,0.0,2025-06-01
EEFSX0E471E4,PSA/CISC,175000.0,2025-06-01
EEFSX0E471E4,PSA/FLE,0.0,2025-06-01
EEFSX0E471E4,PSA/FLET,0.0,2025-06-01
EEFSX0E471E4,PSA/HEWL,0.0,2025-06-01
EEFSX0E471E4,PSA/SAD,136500.0,2025-06-01
EEFSX0E471E4,PSI/AVNF,588000.0,2025-06-01
EEFSX0E471E4,PSI/FLEX,0.0,2025-06-01
EEFSX0E471E4,PSI/GAO,21000.0,2025-06-01
EEFSX0E471E4,PSI/IMAC,0.0,2025-06-01
EEFSX0E471E4,PSI/JAB2,0.0,2025-06-01
EEFSX0E471E4,PSI/JAB3,0.0,2025-06-01
EEFSX0E471E4,PSIZ/JM,0.0,2025-06-01
EEFSX0E471E4,PSIZ/LSI,0.0,2025-06-01
EEFSX0E471E4,PSIZ/SIN,0.0,2025-06-01
EEFSX0E471E4,PSIZ/SU2,280000.0,2025-06-01
EEFSX0E471E4,PSIZ/TEB,150500.0,2025-06-01
EEFSX0E471E4,PSIZ/XFU,105000.0,2025-06-01
EEFSX0E471E4,PSIZ/ZTC,430500.0,2025-06-01
EEFSX0E471E4,PST/ACE,8595000.0,2025-06-01
EEFSX0E471E4,PST/FOX,2580000.0,2025-06-01
EEFSX0E471E4,PST/FOXC,900000.0,2025-06-01
EEFSX0E471E4,PST/IECS,0.0,2025-06-01
EEFSX0E471E4,PST/OS,0.0,2025-06-01
EEFSX0E471E4,PST/PEGA,0.0,2025-06-01
EEFSX0E471E4,PST/QUAC,2000000.0,2025-06-01
EEFSX0E471E4,AVN/CLB1,7000.0,2025-07-01
EEFSX0E471E4,AVN/CLED,314000.0,2025-07-01
EEFSX0E471E4,AVN/ELM,35000.0,2025-07-01
EEFSX0E471E4,AVN/FAB,0.0,2025-07-01
EEFSX0E471E4,PANA/FLE,0.0,2025-07-01
EEFSX0E471E4,PICS/ARR,0.0,2025-07-01
EEFSX0E471E4,PICS/AUS,0.0,2025-07-01
EEFSX0E471E4,PICS/KLT,210000.0,2025-07-01
EEFSX0E471E4,PICS/KTC,0.0,2025-07-01
EEFSX0E471E4,PICS/LIA,150500.0,2025-07-01
EEFSX0E471E4,PICS/SIN,105000.0,2025-07-01
EEFSX0E471E4,PICS/WA2,0.0,2025-07-01
EEFSX0E471E4,PICS/WAI,105000.0,2025-07-01
EEFSX0E471E4,PICS/WAT,0.0,2025-07-01
EEFSX0E471E4,PIHK/AVF,0.0,2025-07-01
EEFSX0E471E4,PIHK/CIS,105000.0,2025-07-01
EEFSX0E471E4,PSA/CISC,210000.0,2025-07-01
EEFSX0E471E4,PSA/FLE,0.0,2025-07-01
EEFSX0E471E4,PSA/FLET,0.0,2025-07-01
EEFSX0E471E4,PSA/HEWL,0.0,2025-07-01
EEFSX0E471E4,PSA/SAD,35000.0,2025-07-01
EEFSX0E471E4,PSI/AVNF,392000.0,2025-07-01
EEFSX0E471E4,PSI/FLEX,0.0,2025-07-01
EEFSX0E471E4,PSI/GAO,0.0,2025-07-01
EEFSX0E471E4,PSI/IMAC,0.0,2025-07-01
EEFSX0E471E4,PSI/JAB2,0.0,2025-07-01
EEFSX0E471E4,PSI/JAB3,0.0,2025-07-01
EEFSX0E471E4,PSIZ/JM,0.0,2025-07-01
EEFSX0E471E4,PSIZ/LSI,0.0,2025-07-01
EEFSX0E471E4,PSIZ/SIN,0.0,2025-07-01
EEFSX0E471E4,PSIZ/SU2,280000.0,2025-07-01
EEFSX0E471E4,PSIZ/TEB,105000.0,2025-07-01
EEFSX0E471E4,PSIZ/XFU,70000.0,2025-07-01
EEFSX0E471E4,PSIZ/ZTC,430500.0,2025-07-01
EEFSX0E471E4,PST/ACE,7000000.0,2025-07-01
EEFSX0E471E4,PST/FOX,1890000.0,2025-07-01
EEFSX0E471E4,PST/FOXC,1400000.0,2025-07-01
EEFSX0E471E4,PST/IECS,0.0,2025-07-01
EEFSX0E471E4,PST/OS,0.0,2025-07-01
EEFSX0E471E4,PST/PEGA,0.0,2025-07-01
EEFSX0E471E4,PST/QUAC,1000000.0,2025-07-01
EEFSX0E471E4,AVN/CLB1,7000.0,2025-08-01
EEFSX0E471E4,AVN/CLED,310000.0,2025-08-01
EEFSX0E471E4,AVN/ELM,35000.0,2025-08-01
EEFSX0E471E4,AVN/FAB,0.0,2025-08-01
EEFSX0E471E4,PANA/FLE,0.0,2025-08-01
EEFSX0E471E4,PICS/ARR,0.0,2025-08-01
EEFSX0E471E4,PICS/AUS,0.0,2025-08-01
EEFSX0E471E4,PICS/KLT,210000.0,2025-08-01
EEFSX0E471E4,PICS/KTC,0.0,2025-08-01
EEFSX0E471E4,PICS/LIA,150500.0,2025-08-01
EEFSX0E471E4,PICS/SIN,105000.0,2025-08-01
EEFSX0E471E4,PICS/WA2,0.0,2025-08-01
EEFSX0E471E4,PICS/WAI,0.0,2025-08-01
EEFSX0E471E4,PICS/WAT,0.0,2025-08-01
EEFSX0E471E4,PIHK/AVF,0.0,2025-08-01
EEFSX0E471E4,PIHK/CIS,105000.0,2025-08-01
EEFSX0E471E4,PSA/CISC,210000.0,2025-08-01
EEFSX0E471E4,PSA/FLE,0.0,2025-08-01
EEFSX0E471E4,PSA/FLET,0.0,2025-08-01
EEFSX0E471E4,PSA/HEWL,0.0,2025-08-01
EEFSX0E471E4,PSA/SAD,0.0,2025-08-01
EEFSX0E471E4,PSI/AVNF,287000.0,2025-08-01
EEFSX0E471E4,PSI/FLEX,0.0,2025-08-01
EEFSX0E471E4,PSI/GAO,0.0,2025-08-01
EEFSX0E471E4,PSI/IMAC,0.0,2025-08-01
EEFSX0E471E4,PSI/JAB2,0.0,2025-08-01
EEFSX0E471E4,PSI/JAB3,0.0,2025-08-01
EEFSX0E471E4,PSIZ/JM,0.0,2025-08-01
EEFSX0E471E4,PSIZ/LSI,0.0,2025-08-01
EEFSX0E471E4,PSIZ/SIN,0.0,2025-08-01
EEFSX0E471E4,PSIZ/SU2,280000.0,2025-08-01
EEFSX0E471E4,PSIZ/TEB,105000.0,2025-08-01
EEFSX0E471E4,PSIZ/XFU,0.0,2025-08-01
EEFSX0E471E4,PSIZ/ZTC,430500.0,2025-08-01
EEFSX0E471E4,PST/ACE,7000000.0,2025-08-01
EEFSX0E471E4,PST/FOX,2000000.0,2025-08-01
EEFSX0E471E4,PST/FOXC,1400000.0,2025-08-01
EEFSX0E471E4,PST/IECS,0.0,2025-08-01
EEFSX0E471E4,PST/OS,0.0,2025-08-01
EEFSX0E471E4,PST/PEGA,0.0,2025-08-01
EEFSX0E471E4,PST/QUAC,1300000.0,2025-08-01
EEFSX0E471E4,AVN/CLB1,7000.0,2025-09-01
EEFSX0E471E4,AVN/CLED,300000.0,2025-09-01
EEFSX0E471E4,AVN/ELM,35000.0,2025-09-01
EEFSX0E471E4,AVN/FAB,0.0,2025-09-01
EEFSX0E471E4,PANA/FLE,0.0,2025-09-01
EEFSX0E471E4,PICS/ARR,0.0,2025-09-01
EEFSX0E471E4,PICS/AUS,0.0,2025-09-01
EEFSX0E471E4,PICS/KLT,210000.0,2025-09-01
EEFSX0E471E4,PICS/KTC,0.0,2025-09-01
EEFSX0E471E4,PICS/LIA,150500.0,2025-09-01
EEFSX0E471E4,PICS/SIN,105000.0,2025-09-01
EEFSX0E471E4,PICS/WA2,0.0,2025-09-01
EEFSX0E471E4,PICS/WAI,0.0,2025-09-01
EEFSX0E471E4,PICS/WAT,0.0,2025-09-01
EEFSX0E471E4,PIHK/AVF,0.0,2025-09-01
EEFSX0E471E4,PIHK/CIS,105000.0,2025-09-01
EEFSX0E471E4,PSA/CISC,210000.0,2025-09-01
EEFSX0E471E4,PSA/FLE,0.0,2025-09-01
EEFSX0E471E4,PSA/FLET,0.0,2025-09-01
EEFSX0E471E4,PSA/HEWL,0.0,2025-09-01
EEFSX0E471E4,PSA/SAD,0.0,2025-09-01
EEFSX0E471E4,PSI/AVNF,10500.0,2025-09-01
EEFSX0E471E4,PSI/FLEX,0.0,2025-09-01
EEFSX0E471E4,PSI/GAO,0.0,2025-09-01
EEFSX0E471E4,PSI/IMAC,0.0,2025-09-01
EEFSX0E471E4,PSI/JAB2,0.0,2025-09-01
EEFSX0E471E4,PSI/JAB3,0.0,2025-09-01
EEFSX0E471E4,PSIZ/JM,0.0,2025-09-01
EEFSX0E471E4,PSIZ/LSI,0.0,2025-09-01
EEFSX0E471E4,PSIZ/SIN,0.0,2025-09-01
